name,score,release_date,region,platform,genres,themes,publishers
singstar '80s,7.0,2007,Australia,PlayStation 2,music/rhythm,,
reloaded,3.7,1996,North America,PlayStation,shooter,,
reloaded,3.7,1996,North America,PC,shooter,,
reloaded,3.7,1996,Europe,PC,shooter,,
resident evil,8.2,1996,North America,PC,adventure,horror,nintendo
resident evil,8.2,1996,Europe,PC,adventure,horror,nintendo
resident evil,8.2,1996,Europe,PlayStation,adventure,horror,nintendo
resident evil,8.2,1996,North America,Saturn,adventure,horror,nintendo
resident evil,8.2,1996,Europe,Saturn,adventure,horror,nintendo
resident evil,8.2,1996,North America,Game Boy Color,adventure,horror,nintendo
resident evil,8.2,1996,South America,Saturn,adventure,horror,nintendo
resident evil,8.2,1996,South America,PC,adventure,horror,nintendo
resident evil 3: nemesis,8.3,1999,North America,PlayStation,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,Europe,PlayStation,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,Europe,PC,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,North America,PC,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,Australia,PC,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,North America,Dreamcast,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,Europe,Dreamcast,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,Europe,GameCube,adventure,horror,capcom
resident evil 3: nemesis,8.3,1999,North America,GameCube,adventure,horror,capcom
resident evil: survivor,4.1,2000,North America,PlayStation,shooter,,capcom
resident evil: survivor,4.1,2000,Europe,PlayStation,shooter,,capcom
return fire,4.7,1995,North America,PC,simulation,,electronic arts
return fire,4.7,1995,Europe,PlayStation,simulation,,electronic arts
return fire,4.7,1995,Japan,3DO,simulation,,electronic arts
return fire,4.7,1995,Europe,3DO,simulation,,electronic arts
return fire,4.7,1995,North America,3DO,simulation,,electronic arts
return fire,4.7,1995,North America,Saturn,simulation,,electronic arts
return fire 2,8.1,1998,North America,PC,simulation,,
re-volt,6.5,1999,North America,PC,arcade,,acclaim
re-volt,6.5,1999,Europe,PC,arcade,,acclaim
re-volt,6.5,1999,Japan,Dreamcast,arcade,,acclaim
re-volt,6.5,1999,North America,Dreamcast,arcade,,acclaim
re-volt,6.5,1999,Europe,Dreamcast,arcade,,acclaim
re-volt,6.5,1999,North America,Nintendo 64,arcade,,acclaim
re-volt,6.5,1999,Europe,Nintendo 64,arcade,,acclaim
re-volt,6.5,1999,Japan,PlayStation,arcade,,acclaim
re-volt,6.5,1999,North America,PlayStation,arcade,,acclaim
re-volt,6.5,1999,Europe,PlayStation,arcade,,acclaim
re-volt,6.5,1999,Europe,Xbox,arcade,,acclaim
re-volt,6.5,1999,North America,Xbox,arcade,,acclaim
re-volt,6.5,1999,North America,iOS (iPhone/iPad),arcade,,acclaim
re-volt,6.5,1999,North America,Android,arcade,,acclaim
rex blade: the battle begins,4.3,1996,North America,PC,action,,
lego star wars,7.6,2005,North America,PlayStation 2,adventure,sci-fi,
lego star wars,7.6,2005,Japan,PlayStation 2,adventure,sci-fi,
lego star wars,7.6,2005,Europe,PlayStation 2,adventure,sci-fi,
lego star wars,7.6,2005,North America,Xbox,adventure,sci-fi,
lego star wars,7.6,2005,Europe,Xbox,adventure,sci-fi,
lego star wars,7.6,2005,North America,PC,adventure,sci-fi,
lego star wars,7.6,2005,Europe,PC,adventure,sci-fi,
lego star wars,7.6,2005,North America,GameCube,adventure,sci-fi,
lego star wars,7.6,2005,Europe,GameCube,adventure,sci-fi,
lego star wars,7.6,2005,North America,Macintosh,adventure,sci-fi,
mlb home run derby 2004,8.0,2004,North America,Mobile,sports,,
will of steel,4.0,2005,Europe,PC,strategy,military,
will of steel,4.0,2005,North America,PC,strategy,military,
stronghold 2,5.9,2005,North America,PC,strategy,historic,
stronghold 2,5.9,2005,Europe,PC,strategy,historic,
5-card draw multiplayer,8.0,2004,North America,Mobile,,,
bill parcells football camp,5.8,2004,North America,Mobile,sports,,
winter games '05,5.7,2004,North America,Mobile,sports,,
l.a. rush,6.3,2005,North America,Xbox,arcade,,midway
l.a. rush,6.3,2005,Europe,Xbox,arcade,,midway
l.a. rush,6.3,2005,North America,PlayStation 2,arcade,,midway
l.a. rush,6.3,2005,Europe,PlayStation 2,arcade,,midway
l.a. rush,6.3,2005,North America,PC,arcade,,midway
l.a. rush,6.3,2005,Europe,PC,arcade,,midway
l.a. rush,6.3,2005,Europe,PSP,arcade,,midway
ridge racer 64,8.4,2000,North America,Nintendo 64,arcade,,nintendo
ridge racer 64,8.4,2000,Europe,Nintendo 64,arcade,,nintendo
ridge racer revolution,5.9,1996,Japan,PlayStation,arcade,,
ridge racer revolution,5.9,1996,Europe,PlayStation,arcade,,
ridge racer revolution,5.9,1996,North America,PlayStation,arcade,,
ridge racer v,7.6,2000,Japan,PlayStation 2,arcade,,
ridge racer v,7.6,2000,Europe,PlayStation 2,arcade,,
ridge racer v,7.6,2000,North America,PlayStation 2,arcade,,
ring: the legend of the nibelungen,3.7,1999,North America,PC,adventure,fantasy,
ring: the legend of the nibelungen,3.7,1999,Europe,PC,adventure,fantasy,
ring: the legend of the nibelungen,3.7,1999,North America,Dreamcast,adventure,fantasy,
rippin' riders,6.5,1999,North America,Dreamcast,sports,,sega
rising zan: the samurai gunman,6.5,1999,Japan,PlayStation,adventure,fantasy,
rising zan: the samurai gunman,6.5,1999,North America,PlayStation,adventure,fantasy,
rising zan: the samurai gunman,6.5,1999,Europe,PlayStation,adventure,fantasy,
road rash 3d,7.6,1998,Europe,PlayStation,arcade,,electronic arts
road rash 3d,7.6,1998,North America,PlayStation,arcade,,electronic arts
constantine,6.4,2005,North America,PlayStation 2,adventure,sci-fi,thq
constantine,6.4,2005,Europe,PlayStation 2,adventure,sci-fi,thq
constantine,6.4,2005,Japan,PlayStation 2,adventure,sci-fi,thq
constantine,6.4,2005,North America,Xbox,adventure,sci-fi,thq
constantine,6.4,2005,Europe,Xbox,adventure,sci-fi,thq
constantine,6.4,2005,Japan,Xbox,adventure,sci-fi,thq
constantine,6.4,2005,Europe,PC,adventure,sci-fi,thq
constantine,6.4,2005,North America,Mobile,adventure,sci-fi,thq
pro bowling,8.2,2004,North America,Arcade Games,sports,,
pro bowling,8.2,2004,Japan,Arcade Games,sports,,
pro bowling,8.2,2004,North America,Mobile,sports,,
wanted: a wild western adventure,6.6,2004,North America,PC,adventure,historic,
star ocean: till the end of time,7.9,2003,Europe,PlayStation 2,role-playing,,ubisoft
star ocean: till the end of time,7.9,2003,North America,PlayStation 2,role-playing,,ubisoft
star ocean: till the end of time,7.9,2003,Australia,PlayStation 2,role-playing,,ubisoft
star ocean: till the end of time,7.9,2003,North America,PlayStation 4,role-playing,,ubisoft
star ocean: till the end of time,7.9,2003,Australia,PlayStation 4,role-playing,,ubisoft
star ocean: till the end of time,7.9,2003,Europe,PlayStation 4,role-playing,,ubisoft
urban chaos: riot response,7.8,2006,Europe,PlayStation 2,shooter,modern,
urban chaos: riot response,7.8,2006,North America,PlayStation 2,shooter,modern,
urban chaos: riot response,7.8,2006,Europe,Xbox,shooter,modern,
urban chaos: riot response,7.8,2006,North America,Xbox,shooter,modern,
american chopper,5.2,2004,North America,PC,simulation,,
american chopper,5.2,2004,Europe,PC,simulation,,
american chopper,5.2,2004,North America,Xbox,simulation,,
american chopper,5.2,2004,Europe,Xbox,simulation,,
american chopper,5.2,2004,North America,PlayStation 2,simulation,,
american chopper,5.2,2004,Europe,PlayStation 2,simulation,,
road rash 64,7.9,1999,North America,Nintendo 64,arcade,,thq
road rash 64,7.9,1999,Europe,Nintendo 64,arcade,,thq
road rash: jailbreak,7.7,2000,North America,PlayStation,arcade,,electronic arts
road rash: jailbreak,7.7,2000,Europe,PlayStation,arcade,,electronic arts
road rash: jailbreak,7.7,2000,Europe,Game Boy Advance,arcade,,electronic arts
road rash: jailbreak,7.7,2000,North America,Game Boy Advance,arcade,,electronic arts
road rash: jailbreak,7.7,2000,North America,GameCube,arcade,,electronic arts
road warrior,6.0,1996,North America,PC,simulation,,
roadsters,4.2,1999,North America,Nintendo 64,arcade,,
roadsters,4.2,1999,Europe,Nintendo 64,arcade,,
roadsters,4.2,1999,Europe,Dreamcast,arcade,,
roadsters,4.2,1999,North America,Dreamcast,arcade,,
roadsters,4.2,1999,North America,Game Boy Color,arcade,,
roadsters,4.2,1999,Europe,Game Boy Color,arcade,,
roadsters,4.2,1999,North America,PlayStation,arcade,,
roadsters,4.2,1999,Europe,PlayStation,arcade,,
robert e. lee: civil war general,8.2,1996,North America,PC,strategy,,
robotron x,7.1,1996,North America,PC,shooter,,midway
robotron x,7.1,1996,Europe,PlayStation,shooter,,midway
robotron x,7.1,1996,Japan,PlayStation,shooter,,midway
robotron x,7.1,1996,North America,PlayStation,shooter,,midway
rocket: robot on wheels,7.6,1999,North America,Nintendo 64,platformer,,ubisoft
rocket: robot on wheels,7.6,1999,Europe,Nintendo 64,platformer,,ubisoft
ghost squad,6.5,2004,Japan,Arcade Games,shooter,,sega
ghost squad,6.5,2004,Europe,Arcade Games,shooter,,sega
ghost squad,6.5,2004,North America,Arcade Games,shooter,,sega
ghost squad,6.5,2004,North America,Wii,shooter,,sega
ghost squad,6.5,2004,Japan,Wii,shooter,,sega
ghost squad,6.5,2004,Europe,Wii,shooter,,sega
ghost squad,6.5,2004,Australia,Wii,shooter,,sega
star trek online,5.5,2010,North America,PC,role-playing,sci-fi,
star trek online,5.5,2010,Europe,PC,role-playing,sci-fi,
star trek online,5.5,2010,Australia,PC,role-playing,sci-fi,
star trek online,5.5,2010,North America,Xbox 360,role-playing,sci-fi,
star trek online,5.5,2010,Europe,Xbox 360,role-playing,sci-fi,
star trek online,5.5,2010,North America,Macintosh,role-playing,sci-fi,
star trek online,5.5,2010,North America,PlayStation 4,role-playing,sci-fi,
star trek online,5.5,2010,North America,Xbox One,role-playing,sci-fi,
star trek online,5.5,2010,Australia,PlayStation 4,role-playing,sci-fi,
star trek online,5.5,2010,Europe,PlayStation 4,role-playing,sci-fi,
star trek online,5.5,2010,Australia,Xbox One,role-playing,sci-fi,
star trek online,5.5,2010,Europe,Xbox One,role-playing,sci-fi,
medieval conquest,7.9,2004,North America,PC,strategy,fantasy,
medieval conquest,7.9,2004,Europe,PC,strategy,fantasy,
legacy: dark shadows,4.1,2004,North America,PC,adventure,fantasy,
legacy: dark shadows,4.1,2004,Europe,PC,adventure,fantasy,
super text twist,7.5,2001,Worldwide,PC,puzzle,,
super text twist,7.5,2001,North America,PC,puzzle,,
top gear rpm tuning,4.9,2005,North America,Xbox,simulation,,ubisoft
feel the magic: xy/xx,7.7,2004,North America,DS,,,sega
rollcage,7.9,1999,North America,PC,arcade,,
rollcage,7.9,1999,North America,PlayStation,arcade,,
rollcage,7.9,1999,Europe,PlayStation,arcade,,
rollcage stage ii,7.2,2000,North America,PlayStation,arcade,,midway
rollcage stage ii,7.2,2000,Europe,PlayStation,arcade,,midway
rollcage stage ii,7.2,2000,Europe,PC,arcade,,midway
romance of the three kingdoms iv: wall of fire,3.8,1995,North America,PC,strategy,historic,nintendo
romance of the three kingdoms iv: wall of fire,3.8,1995,North America,PlayStation,strategy,historic,nintendo
romance of the three kingdoms iv: wall of fire,3.8,1995,North America,Saturn,strategy,historic,nintendo
romance of the three kingdoms iv: wall of fire,3.8,1995,North America,Super Nintendo,strategy,historic,nintendo
romance of the three kingdoms iv: wall of fire,3.8,1995,Europe,Super Nintendo,strategy,historic,nintendo
romance of the three kingdoms iv: wall of fire,3.8,1995,Australia,Super Nintendo,strategy,historic,nintendo
rosco mcqueen: firefighter extreme,5.0,1998,North America,PlayStation,action,,
r-type delta,8.2,1999,Japan,PlayStation,action,,
r-type delta,8.2,1999,North America,PlayStation,action,,
r-type delta,8.2,1999,Europe,PlayStation,action,,
r-type delta,8.2,1999,Korea,PlayStation,action,,
rugrats: search for reptar,6.5,1998,Europe,PlayStation,adventure,,thq
rugrats: search for reptar,6.5,1998,North America,PlayStation,adventure,,thq
san francisco rush 2049,8.0,1999,North America,Dreamcast,arcade,,midway
san francisco rush 2049,8.0,1999,Europe,Dreamcast,arcade,,midway
san francisco rush 2049,8.0,1999,North America,Nintendo 64,arcade,,midway
san francisco rush 2049,8.0,1999,Europe,Nintendo 64,arcade,,midway
san francisco rush 2049,8.0,1999,Europe,Game Boy Color,arcade,,midway
san francisco rush 2049,8.0,1999,North America,Game Boy Color,arcade,,midway
san francisco rush 2049,8.0,1999,North America,Arcade Games,arcade,,midway
rush hour,6.9,1997,North America,PlayStation,arcade,,
rushdown,2.0,1999,North America,PlayStation,sports,,electronic arts
rushdown,2.0,1999,Europe,PlayStation,sports,,electronic arts
s.c.a.r.s.,7.6,1998,North America,PC,arcade,,ubisoft
s.c.a.r.s.,7.6,1998,Europe,Nintendo 64,arcade,,ubisoft
s.c.a.r.s.,7.6,1998,Europe,PlayStation,arcade,,ubisoft
s.c.a.r.s.,7.6,1998,North America,PlayStation,arcade,,ubisoft
sabre ace: conflict over korea,4.6,1997,North America,PC,simulation,military,
sabre ace: conflict over korea,4.6,1997,Europe,PC,simulation,military,
saga frontier,6.9,1998,Japan,PlayStation,role-playing,,square enix
saga frontier,6.9,1998,North America,PlayStation,role-playing,,square enix
samba de amigo,9.0,2000,Japan,Dreamcast,music/rhythm,,sega
samba de amigo,9.0,2000,Europe,Dreamcast,music/rhythm,,sega
samba de amigo,9.0,2000,North America,Dreamcast,music/rhythm,,sega
samba de amigo,9.0,2000,North America,Arcade Games,music/rhythm,,sega
samba de amigo,9.0,2000,North America,Wii,music/rhythm,,sega
samba de amigo,9.0,2000,Australia,Wii,music/rhythm,,sega
samba de amigo,9.0,2000,Europe,Wii,music/rhythm,,sega
samba de amigo,9.0,2000,Japan,Wii,music/rhythm,,sega
samba de amigo,9.0,2000,Japan,Arcade Games,music/rhythm,,sega
sammy sosa high heat baseball 2001,8.7,2000,North America,PC,sports,,
sammy sosa high heat baseball 2001,8.7,2000,North America,PlayStation,sports,,
saturn bomberman,7.8,1997,Japan,Saturn,puzzle,,sega
saturn bomberman,7.8,1997,North America,Saturn,puzzle,,sega
saturn bomberman,7.8,1997,Europe,Saturn,puzzle,,sega
scarab,7.3,1997,North America,PC,simulation,sci-fi,electronic arts
scarab,7.3,1997,Europe,PC,simulation,sci-fi,electronic arts
nfl football 2005,6.5,2004,North America,Mobile,sports,,
civil war: road to gettysburg,7.0,2004,North America,Mobile,strategy,historic,
radiata stories,7.7,2005,Japan,PlayStation 2,role-playing,,square enix
radiata stories,7.7,2005,North America,PlayStation 2,role-playing,,square enix
the elder scrolls iv: oblivion,9.6,2006,North America,PC,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Europe,PC,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Australia,PC,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,North America,Xbox 360,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Europe,Xbox 360,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Japan,Xbox 360,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Australia,Xbox 360,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Asia,Xbox 360,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,North America,Mobile,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,North America,PlayStation 3,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Europe,PlayStation 3,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Australia,PlayStation 3,role-playing,,ubisoft
the elder scrolls iv: oblivion,9.6,2006,Japan,PlayStation 3,role-playing,,ubisoft
shadow of the colossus,8.7,2005,North America,PlayStation 2,adventure,fantasy,
shadow of the colossus,8.7,2005,Europe,PlayStation 2,adventure,fantasy,
shadow of the colossus,8.7,2005,Australia,PlayStation 2,adventure,fantasy,
shadow of the colossus,8.7,2005,Europe,PlayStation 3,adventure,fantasy,
shadow of the colossus,8.7,2005,North America,PlayStation 3,adventure,fantasy,
shadow of the colossus,8.7,2005,Korea,PlayStation 3,adventure,fantasy,
shadow of the colossus,8.7,2005,Australia,PlayStation 3,adventure,fantasy,
shadow of the colossus,8.7,2005,North America,PlayStation 4,adventure,fantasy,
shadow of the colossus,8.7,2005,Australia,PlayStation 4,adventure,fantasy,
shadow of the colossus,8.7,2005,Europe,PlayStation 4,adventure,fantasy,
genji: dawn of the samurai,7.1,2005,North America,PlayStation 2,adventure,fantasy,
super monkey ball deluxe,7.9,2005,North America,Xbox,,,sega
super monkey ball deluxe,7.9,2005,Japan,Xbox,,,sega
super monkey ball deluxe,7.9,2005,Europe,Xbox,,,sega
super monkey ball deluxe,7.9,2005,Australia,Xbox,,,sega
super monkey ball deluxe,7.9,2005,Japan,PlayStation 2,,,sega
super monkey ball deluxe,7.9,2005,North America,PlayStation 2,,,sega
super monkey ball deluxe,7.9,2005,Europe,PlayStation 2,,,sega
super monkey ball deluxe,7.9,2005,Australia,PlayStation 2,,,sega
super monkey ball deluxe,7.9,2005,Korea,PlayStation 2,,,sega
motogp 4,7.6,2006,Europe,PlayStation 2,simulation,,
motogp 4,7.6,2006,North America,PlayStation 2,simulation,,
motogp 4,7.6,2006,Japan,PlayStation 2,simulation,,
yoshi topsy-turvy,6.6,2005,North America,Game Boy Advance,platformer,,nintendo
viewtiful joe: red hot rumble,6.9,2005,North America,PSP,action,,capcom
viewtiful joe: red hot rumble,6.9,2005,Europe,PSP,action,,capcom
viewtiful joe: red hot rumble,6.9,2005,North America,GameCube,action,,capcom
viewtiful joe: red hot rumble,6.9,2005,Europe,GameCube,action,,capcom
viewtiful joe: red hot rumble,6.9,2005,Australia,GameCube,action,,capcom
sci-fi channel trivia game,5.4,1996,North America,PC,,game show,
scorched planet,8.2,1996,North America,PC,simulation,,
scorcher,5.6,1996,North America,PC,arcade,,sega
scorcher,5.6,1996,North America,Saturn,arcade,,sega
scorcher,5.6,1996,Europe,Saturn,arcade,,sega
scorcher,5.6,1996,Japan,Saturn,arcade,,sega
scorcher,5.6,1996,South America,Saturn,arcade,,sega
scorcher,5.6,1996,South America,PC,arcade,,sega
scorcher,5.6,1996,North America,PlayStation,arcade,,sega
scrabble,8.9,1999,North America,PC,,,
scrabble,8.9,1999,Europe,PlayStation,,,
scrabble,8.9,1999,North America,PlayStation,,,
scrabble,8.9,1999,North America,Macintosh,,,
scrabble,8.9,1999,North America,Game.com,,,
scrabble,8.9,1999,Europe,Amiga,,,
scrabble,8.9,1999,Europe,Genesis,,,
scrabble,8.9,1999,Europe,Game Boy Color,,,
screamer 2,7.0,1996,North America,PC,arcade,,
screamer 2,7.0,1996,Europe,PC,arcade,,
screamer 2,7.0,1996,North America,Macintosh,arcade,,
screamer 2,7.0,1996,North America,Linux,arcade,,
river king: a wonderful journey,5.8,2006,North America,PlayStation 2,sports,,
operation,5.7,1998,North America,Mobile,,,
sea legends,8.3,1996,North America,PC,strategy,,
sea legends,8.3,1996,Europe,PC,strategy,,
seaman,6.6,2000,North America,Dreamcast,strategy,,sega
sega bass fishing,7.3,1997,North America,Dreamcast,sports,,sega
sega bass fishing,7.3,1997,Europe,Dreamcast,sports,,sega
sega bass fishing,7.3,1997,North America,Arcade Games,sports,,sega
sega bass fishing,7.3,1997,Europe,PC,sports,,sega
sega bass fishing,7.3,1997,North America,PC,sports,,sega
sega bass fishing,7.3,1997,North America,Xbox 360,sports,,sega
sega bass fishing,7.3,1997,Europe,Xbox 360,sports,,sega
sega bass fishing,7.3,1997,Japan,Xbox 360,sports,,sega
sega bass fishing,7.3,1997,Australia,Xbox 360,sports,,sega
sega bass fishing,7.3,1997,North America,PlayStation 3,sports,,sega
sega bass fishing,7.3,1997,Korea,PlayStation 3,sports,,sega
sega bass fishing,7.3,1997,Europe,PlayStation 3,sports,,sega
sega bass fishing,7.3,1997,Australia,PlayStation 3,sports,,sega
sega touring car championship,5.0,1996,North America,PC,arcade,,sega
sega touring car championship,5.0,1996,Japan,PC,arcade,,sega
sega touring car championship,5.0,1996,Japan,Saturn,arcade,,sega
sega touring car championship,5.0,1996,North America,Saturn,arcade,,sega
sega touring car championship,5.0,1996,Europe,Saturn,arcade,,sega
sega touring car championship,5.0,1996,North America,Arcade Games,arcade,,sega
sega touring car championship,5.0,1996,South America,Saturn,arcade,,sega
sega touring car championship,5.0,1996,South America,PC,arcade,,sega
sega touring car championship,5.0,1996,Japan,Arcade Games,arcade,,sega
sega worldwide soccer '97,7.6,1996,North America,Saturn,sports,,sega
sega worldwide soccer '97,7.6,1996,South America,Saturn,sports,,sega
semper fi,6.8,1998,North America,PC,strategy,,
semper fi,6.8,1998,Europe,PC,strategy,,
sengoku turb,5.1,1999,Japan,Dreamcast,role-playing,,
sentient,5.1,1997,North America,PC,adventure,sci-fi,
sentient,5.1,1997,Europe,PlayStation,adventure,sci-fi,
sentient,5.1,1997,North America,PlayStation,adventure,sci-fi,
sentient,5.1,1997,Europe,PC,adventure,sci-fi,
sentinel returns,8.1,1998,North America,PC,action,,
sentinel returns,8.1,1998,Europe,PC,action,,
sentinel returns,8.1,1998,Europe,PlayStation,action,,
sentinel returns,8.1,1998,North America,PlayStation,action,,
seven kingdoms,9.0,1997,Europe,PC,strategy,,
seven kingdoms,9.0,1997,North America,PC,strategy,,
shadoan,7.3,1996,North America,PC,adventure,,sega
shadoan,7.3,1996,North America,DVD Player,adventure,,sega
shadoan,7.3,1996,North America,Saturn,adventure,,sega
shadow madness,4.3,1999,North America,PlayStation,role-playing,,
shadow madness,4.3,1999,Europe,PlayStation,role-playing,,
shadow master,4.7,1997,North America,PC,shooter,sci-fi,
shadow master,4.7,1997,Europe,PC,shooter,sci-fi,
shadow master,4.7,1997,Europe,PlayStation,shooter,sci-fi,
shadow master,4.7,1997,North America,PlayStation,shooter,sci-fi,
shadow tower,3.9,1999,Japan,PlayStation,role-playing,,
shadow tower,3.9,1999,North America,PlayStation,role-playing,,
shadow watch,7.0,2000,North America,PC,strategy,,
shanghai: second dynasty,7.1,1999,North America,PC,,,activision
shanghai: true valor,5.7,1999,North America,PlayStation,puzzle,,activision
shanghai: true valor,5.7,1999,Europe,PlayStation,puzzle,,activision
shattered light,3.8,1999,North America,PC,role-playing,,
shattered steel,6.8,1996,North America,PC,simulation,sci-fi,
shattered steel,6.8,1996,Europe,PC,simulation,sci-fi,
shattered steel,6.8,1996,North America,Macintosh,simulation,sci-fi,
shattered steel,6.8,1996,North America,Linux,simulation,sci-fi,
shattered steel,6.8,1996,North America,PlayStation,simulation,sci-fi,
sheep,7.7,2000,Europe,PlayStation,strategy,,
sheep,7.7,2000,Japan,PlayStation,strategy,,
sheep,7.7,2000,North America,PlayStation,strategy,,
sheep,7.7,2000,Europe,PC,strategy,,
sheep,7.7,2000,North America,PC,strategy,,
sheep,7.7,2000,North America,Macintosh,strategy,,
sheep,7.7,2000,Europe,Game Boy Advance,strategy,,
sheep,7.7,2000,North America,Game Boy Advance,strategy,,
shenmue,7.8,2000,North America,Dreamcast,adventure,modern,sega
shenmue,7.8,2000,Europe,Dreamcast,adventure,modern,sega
shenmue,7.8,2000,South America,Dreamcast,adventure,modern,sega
shining force iii,8.5,1998,North America,Saturn,strategy,fantasy,sega
shining force iii,8.5,1998,Europe,Saturn,strategy,fantasy,sega
shining the holy ark,9.1,1997,Japan,Saturn,role-playing,,sega
shining the holy ark,9.1,1997,North America,Saturn,role-playing,,sega
shining the holy ark,9.1,1997,Europe,Saturn,role-playing,,sega
shipwreckers!,6.4,1997,North America,PC,adventure,,
shipwreckers!,6.4,1997,North America,PlayStation,adventure,,
urban chaos,8.3,1999,North America,PC,adventure,modern,square enix
urban chaos,8.3,1999,Europe,PC,adventure,modern,square enix
urban chaos,8.3,1999,North America,PlayStation,adventure,modern,square enix
urban chaos,8.3,1999,Europe,PlayStation,adventure,modern,square enix
urban chaos,8.3,1999,Europe,Dreamcast,adventure,modern,square enix
urban chaos,8.3,1999,North America,Dreamcast,adventure,modern,square enix
urban chaos,8.3,1999,Japan,PlayStation 2,adventure,modern,square enix
bookworm deluxe,7.2,2006,North America,PC,puzzle,,
bookworm deluxe,7.2,2006,North America,Macintosh,puzzle,,
election 2004,7.1,2004,North America,Mobile,strategy,,
dirge of cerberus: final fantasy vii,6.0,2006,North America,PlayStation 2,adventure,fantasy,square enix
dirge of cerberus: final fantasy vii,6.0,2006,Japan,PlayStation 2,adventure,fantasy,square enix
dirge of cerberus: final fantasy vii,6.0,2006,Europe,PlayStation 2,adventure,fantasy,square enix
dirge of cerberus: final fantasy vii,6.0,2006,Australia,PlayStation 2,adventure,fantasy,square enix
bassmaster: legendary lunkers,8.3,2004,North America,Mobile,sports,,
shin megami tensei: digital devil saga 2,8.3,2005,Australia,PlayStation 2,role-playing,,
shin megami tensei: digital devil saga 2,8.3,2005,North America,PlayStation 2,role-playing,,
shin megami tensei: digital devil saga 2,8.3,2005,Europe,PlayStation 2,role-playing,,
shivers,6.6,1995,North America,PC,adventure,,
shivers,6.6,1995,Europe,PC,adventure,,
shivers,6.6,1995,North America,Macintosh,adventure,,
shogun: total war,8.8,2000,Europe,PC,strategy,historic,sega
shogun: total war,8.8,2000,North America,PC,strategy,historic,sega
shogun: total war,8.8,2000,Japan,PC,strategy,historic,sega
shrak for quake,7.7,1997,North America,PC,action,,sega
sid meier's antietam!,8.5,1999,North America,PC,strategy,,
sid meier's gettysburg!,9.3,1997,North America,PC,strategy,,electronic arts
silent bomber,8.2,2000,Europe,PlayStation,action,,
silent bomber,8.2,2000,Japan,PlayStation,action,,
silent bomber,8.2,2000,North America,PlayStation,action,,
silent hill,8.2,1999,Japan,PlayStation,adventure,horror,konami
silent hill,8.2,1999,North America,PlayStation,adventure,horror,konami
silent hill,8.2,1999,Europe,PlayStation,adventure,horror,konami
silent hunter,8.3,1996,North America,PC,simulation,military,ubisoft
silent thunder: a-10 tank killer ii,8.5,1996,North America,PC,simulation,military,
silhouette mirage,4.6,1999,North America,PlayStation,platformer,,
silhouette mirage,4.6,1999,Japan,Saturn,platformer,,
silver,7.4,1999,North America,PC,role-playing,,sega
silver,7.4,1999,Europe,PC,role-playing,,sega
silver,7.4,1999,Europe,Dreamcast,role-playing,,sega
silver,7.4,1999,North America,Dreamcast,role-playing,,sega
silver,7.4,1999,Japan,PC,role-playing,,sega
silver,7.4,1999,North America,Linux,role-playing,,sega
silver,7.4,1999,North America,Macintosh,role-playing,,sega
simcity 2000,4.9,1993,North America,PC,strategy,modern,sega
simcity 2000,4.9,1993,Europe,PC,strategy,modern,sega
simcity 2000,4.9,1993,North America,Macintosh,strategy,modern,sega
simcity 2000,4.9,1993,Europe,PlayStation,strategy,modern,sega
simcity 2000,4.9,1993,Japan,PlayStation,strategy,modern,sega
simcity 2000,4.9,1993,North America,PlayStation,strategy,modern,sega
simcity 2000,4.9,1993,Japan,Saturn,strategy,modern,sega
simcity 2000,4.9,1993,Europe,Saturn,strategy,modern,sega
simcity 2000,4.9,1993,North America,Saturn,strategy,modern,sega
simcity 2000,4.9,1993,Japan,Super Nintendo,strategy,modern,sega
simcity 2000,4.9,1993,Europe,Super Nintendo,strategy,modern,sega
simcity 2000,4.9,1993,North America,Super Nintendo,strategy,modern,sega
simcity 2000,4.9,1993,Europe,Game Boy Advance,strategy,modern,sega
simcity 2000,4.9,1993,North America,Game Boy Advance,strategy,modern,sega
simcity 2000,4.9,1993,North America,OS/2,strategy,modern,sega
simcity 2000,4.9,1993,Japan,Nintendo 64,strategy,modern,sega
simcity 2000,4.9,1993,North America,Windows Mobile,strategy,modern,sega
simcity 2000,4.9,1993,Europe,Amiga,strategy,modern,sega
